product_name,brands,stores,nutriscore_grade,nutrition_score_fr,energy_kcal,fat_100g,saturated_fat_100g,sugars_100g,salt_100g,fiber_100g,proteins_100g,labels,origins,categories,url,code,has_label_bio,nutrient_density,scoring_nutritionnel_personnalise,qualite_nutritionnelle
Chocolat noir Equateur Bio,J.D. Gross,Lidl,D,,639.0,55.3,34.0,14.0,0.01,11.5,9.0,"Commerce Équitable,Bio,Bio Européen,Agriculture Non Ue,Fr-Bio-01,Nutriscore,Nutriscore D,Ab Agriculture Biologique,Triman",Pâte De Cacao Équateur,"Aliments Et Boissons À Base De Végétaux,Aliments D'Origine Végétale,Snacks,Matières Grasses,Snacks Sucrés,Cacao Et Dérivés,Matières Grasses Végétales,Chocolats,Chocolats Noirs",https://world.openfoodfacts.org/product/20713713/chocolat-noir-equateur-bio-j-d-gross,20713713,True,8.160919540229886,666.5,Mediocre
Vitalite Dairy Free Spread,Vitalite- Suitable For Vegetalien,Sainsbury'S,D,,504.0,56.0,11.8,0.0,1.5,0.0,0.0,"Sustainable, Vegetarien, Sustainable Palm Oil, Vegetalien, Verified, En:The-Vegetalien-Society",,"Plant-Based Foods And Boissons, Plant-Based Foods, Fats, Spreads, Plant-Based Spreads, Salted Spreads, Spreadable Fats, Vegetable Fats, Margarines, Sunflower Oil Spread",https://world.openfoodfacts.org/product/5000373704289/vitalite-dairy-free-spread-vitalite-suitable-for-vegan,5000373704289,False,9.0,515.8,Mediocre
Noir 86% Extra intense,"Côte D'Or, Mondelēz",,D,,643.0,56.0,35.0,13.0,0.02,13.0,8.5,"Cocoa Life,Ponto Verde,Rainforest Alliance,Tidy Man,Triman",,"Lanches Comida,Lanches Doces,Cacau E Derivados,Confeitaria,Chocolates,Chocolates Amargos",https://world.openfoodfacts.org/product/7622400013935/noir-86-extra-intense-cote-d-or,7622400013935,False,8.296774193548387,669.5,Mediocre
Chocolat noir Pérou 90%,Alter Eco,"Auchan,Leclerc,Magasins U,Carrefour.Fr,Monoprix,Carrefour,Intermarché",D,,656.0,58.0,35.0,11.0,0.0,13.0,8.1,"Commerce Équitable,Bio,Bio Européen,Agriculture Non Ue,Ch-Bio-006,Fair For Life,Fr-Bio-01,Fsc,Fsc Mix,Fabriqué En Suisse,Ab Agriculture Biologique,Triman","Br:Perou, Perou","Cacao Et Dérivés,Chocolats,Chocolats Noirs,Chocolat Noir En Tablette Extra Dégustation À 70% De Cacao Minimum",https://world.openfoodfacts.org/product/3700214614266/chocolat-noir-perou-90-alter-eco,3700214614266,True,8.508430609597925,680.9,Mediocre
Buttery Taste Dairy Free,Pure,Tesco,D,,569.0,63.0,14.7,0.5,1.5,0.0,0.5,"Sustainable, Sustainable Palm Oil, Roundtable On Sustainable Palm Oil",,"Spreads, Spreadable Fats, Vegetalien Butter, Vegetable Fat Spread, En:Margarines",https://world.openfoodfacts.org/product/5025878004887/buttery-taste-dairy-free-pure,5025878004887,False,8.890625,583.7,Mediocre
Creamed Coconut Block,Blue Dragon,"Morrison,Tesco",D,,685.0,64.0,58.0,5.8,0.04,0.0,7.2,En:Creamed Coconut,En:Uk Or Malaysia,"Plant-Based Foods And Boissons, Plant-Based Foods, Plant-Based Creams, Plant-Based Creams For Cooking, Coconut Milks And Creams, En:Cooking-Helpers",https://world.openfoodfacts.org/product/5010338013714/creamed-coconut-block-blue-dragon,5010338013714,False,8.896103896103897,741.5999999999999,Mediocre
Maille Mayonnaise,Maille,"Magasins U,Leclerc, Carrefour.Fr",D,,664.0,72.0,5.9,1.0,1.1,0.5,1.6,"Green Dot, Triman",,"Condiments, Sauces, Mayonnaises, Dijon Mayonnaises, Groceries",https://world.openfoodfacts.org/product/8718114734484/maille-mayonnaise,8718114734484,False,8.900804289544237,668.8,Mediocre
,Lilia,,D,,675.0,75.0,34.0,0.0,0.5,0.0,0.1,,,"Plant-Based Foods And Boissons,Produits Laitiers,Plant-Based Foods,Fats,Spreads,Plant-Based Spreads,Salted Spreads,Vegetable Fats,Spreadable Fats,Animal Fats,Dairy Spreads,Margarines,Milkfat,Butters",https://world.openfoodfacts.org/product/6111099003897/margarine-de-table-lilia,6111099003897,False,8.988015978695074,708.9,Mediocre
,,,D,,675.0,75.0,34.0,0.0,0.5,0.0,0.1,,,"Plant-Based Foods And Boissons, Produits Laitiers, Plant-Based Foods, Fats, Spreads, Plant-Based Spreads, Vegetable Fats, Spreadable Fats, Animal Fats, Dairy Spreads, Margarines, Milkfat, Butters, En:Salted-Spreads",https://world.openfoodfacts.org/product/6111099005396,6111099005396,False,8.988015978695074,708.9,Mediocre
Orange juice,Coca Cola,"Marjane,Carrefour",E,,39.0,0.0,0.0,17.0,0.126,5.0,0.0,,,"Cibi E Bevande A Base Vegetale,Bevande,Bevande A Base Di Piante,Bevande A Base Di Frutta,Succo E Nettare,En:Orange-Based Boissons",https://world.openfoodfacts.org/product/5449000147417/orange-juice-coca-cola,5449000147417,False,2.2941176470588234,51.0,Mauvais
Cosumar Sucre En Lingot Pour Le Thé 1 kg,Cosumar,Marjane,E,,400.0,0.0,0.0,100.0,0.0,0.0,0.0,,"Fr:Maroc, Morocco","En:Sweeteners, En:Sugars",https://world.openfoodfacts.org/product/6111029000118/cosumar-sucre-en-lingot-pour-le-the-1-kg,6111029000118,False,4.0,500.0,Mauvais
Hawai Tropical,"Hawai,Coca Cola","Private Shops,Private,Marjane",E,,41.0,0.0,0.0,9.5,0.026,4.0,0.0,"Halal,Société Française De Contrôle De Viande Halal",,"Boissons,Boissons Gazeuses,Sodas",https://world.openfoodfacts.org/product/5449000036872/hawai-tropical,5449000036872,False,4.315789473684211,46.5,Mauvais
,Idéal,,E,,392.0,0.0,0.0,89.4,0.0,0.6,0.0,,,"Sweeteners,Sugars,Vanillin Sugars",https://world.openfoodfacts.org/product/6111180000392/ideal,6111180000392,False,4.384787472035794,480.79999999999995,Mauvais
Sprite,Sprite,,E,,34.0,0.0,0.0,8.3,0.36,0.0,0.0,,,"Boissons, Boissons Gazeuses, Boissons Édulcorées, Sodas, Boissons Sans Alcool",https://world.openfoodfacts.org/product/5449000015105/sprite,5449000015105,False,4.096385542168674,42.3,Mauvais
Coca-Cola slim 25cl,Coca-Cola,"Carrefour,Manna",E,,42.0,0.0,0.0,10.6,0.0208,0.0,0.0,"Point Vert,Source Naturelle De Calcium",,"Boissons,Boissons Gazeuses,Sodas,Sodas Au Cola,Boissons Avec Sucre Ajouté",https://world.openfoodfacts.org/product/5449000008046/coca-cola-slim-25cl,5449000008046,False,3.9622641509433962,52.6,Mauvais
Red Bull,Red Bull,"Carrefour,Bonpreu",E,,46.60612,0.0,0.0,11.0,0.1,0.0,0.0,"Déconseillé-À-Certaines-Catégories-De-Personnes,Pasteurisé,Point-Vert,Ru:Не-Рекомендовано-Для-Детей-И-Беременных-Женщин",Österreich,"En:Napoje,En:Napoje-Energetyczne,En:Napoje-I-Składniki-Do-Napojow,Bibite Gassate,Energy Drink",https://world.openfoodfacts.org/product/9002490100070/red-bull-0-25l,9002490100070,False,4.23692,57.60612,Mauvais
Coca-Cola,Coca-Cola,"Carrefour,Proxi,Auchan,Aldi",E,,42.0,0.0,0.0,10.6,0.0,0.0,0.0,,En:American,"En:Boissons And Boissons Preparations, İÇecekler, Gazlı Içecekler, En:Sodas, Kola",https://world.openfoodfacts.org/product/5449000267412/coca-cola,5449000267412,False,3.9622641509433962,52.6,Mauvais
,Coca-Cola,"Netto,Hofer",E,,42.0,0.0,0.0,10.6,0.0,0.0,0.0,"Без Консервантов,Green Dot,En:Made In Swiss,En:Natural Flavors,Triman",,"En:Boissons And Boissons Preparations,Напитки,Газированные Напитки,Газированные Безалкагольные Напитки,En:Colas,En:Cola With Sugar,Напитки С Добавлением Сахара",https://world.openfoodfacts.org/product/5449000000286/coca-cola,5449000000286,False,3.9622641509433962,52.6,Mauvais
Sauce soja,Kikkoman,"Carrefour,Alcampo,El Corte Inglés,Hipercor,Dia,Eroski,Caprabo,Condis,Delhaize,Hit,Consum",E,,87.0,0.0,0.0,0.6,17.1,0.0,10.0,"Végétarien, Végétalien, Union Végétarienne Européenne, Union Végétarienne Européenne Végétalien, Point Vert, Triman",Niederlande,"Condiments, Sauces, Sauces Au Soja",https://world.openfoodfacts.org/product/8715035110304/soy-sauce-kikkoman,8715035110304,False,8.20754716981132,77.6,Mauvais
Press Up mini,Jaouda,,E,,37.0,0.0,0.0,4.5,2.5,0.2,0.1,En:Fsc-Mix,,"Juice, En:Fruit-Juices",https://world.openfoodfacts.org/product/6111242107366/press-up-mini-jaouda,6111242107366,False,8.043478260869566,41.2,Mauvais
sucre arôme vanille,Alsa,Marjane,E,,286.0,0.0,0.0,100.0,0.000893,0.0,1.43,,,"Sweeteners,Sugars,Vanilla Sugars",https://world.openfoodfacts.org/product/6111005054098/sucre-arome-vanille-alsa,6111005054098,False,2.8196785960761113,384.57,Mauvais
Sciroppo d'acero canadese,Mcennedy,Lidl,E,,349.0,0.0,0.0,81.5,0.0,0.0,0.0,"Senza Glutine, Vegetariano, Senza Conservanti, Agricoltura Sostenibile, Vegano, Senza Esaltatori Di Sapidità, Senza Lattosio, Certificato Utz, En:Grade-A",Kanada,"Edulcoranti, Sciroppi, Sciroppi Semplici, Sciroppo D'Acero, En:Canadian Maple, En:Sussstoffe",https://world.openfoodfacts.org/product/20177492/maple-syrup-mcennedy,20177492,False,4.282208588957055,430.5,Mauvais
Cassonade pure canne,Daddy,"Carrefour.Fr,Casino,Leclerc",E,,400.0,0.0,0.0,100.0,0.0,0.0,0.0,,,"Sweeteners, Sugars, Brown Sugars, Cane Sugar, Fr:Cassonades",https://world.openfoodfacts.org/product/3165433724019/cassonade-pure-canne-daddy,3165433724019,False,4.0,500.0,Mauvais
Haway tropical,Hawai,,E,,37.0,0.0,0.0,8.5,0.0,0.0,0.0,En:Green Dot,,"Boissons, Carbonated Drinks, Sodas, En:Sweetened-Boissons",https://world.openfoodfacts.org/product/5449000025272/haway-tropical-hawai,5449000025272,False,4.352941176470588,45.5,Mauvais
ice cola strong,Ice,Marjane,E,,45.1,0.0,0.0,11.2,20.0,0.0,0.0,,Maroc,Ar:Soft Drinks,https://world.openfoodfacts.org/product/6111243860352/ice-cola-strong,6111243860352,False,4.026785714285714,56.3,Mauvais
le bio pour toute la famille multifruit,Pressade,"Carrefour,Magasins U,Casino,Intermarché,Carrefour.Fr",E,,38.0,0.0,0.0,8.2,0.0,0.0,0.0,"Bio, Ecocert, Bio Européen, Agriculture Non Ue, Agriculture Ue, Agriculture Ue/Non Ue, Fr-Bio-01, Sans Colorants, Ab Agriculture Biologique, Triman",Union Européenne Et Hors Union Européenne,"Aliments Et Boissons À Base De Végétaux, Boissons, Boissons À Base De Végétaux, Boissons Aux Fruits, Jus Et Nectars, Nectars De Fruits, Nectars Multifruits",https://world.openfoodfacts.org/product/3254691586054/le-bio-pour-toute-la-famille-multifruit-pressade,3254691586054,True,4.634146341463415,46.2,Mauvais
Sojasauce,Kikkoman,"Rewe,Kaufland",E,,77.0,0.0,0.0,0.6,16.9,0.0,10.0,"Vegetarisch,Europäische Vegetarier-Union",Niederlande,"Condiments, Sauces, Soy Sauces, Fr:Sauces-Au-Soja-Salees",https://world.openfoodfacts.org/product/8715035110502/sojasauce-kikkoman,8715035110502,False,7.264150943396227,67.6,Mauvais
Hawai Tropical,Hawai,,E,,27.5,0.0,0.0,6.0,0.0,0.0,0.0,,,"Aliments Et Boissons À Base De Végétaux, Boissons, Boissons À Base De Végétaux, Boissons Gazeuses, Boissons Aux Fruits, Sodas, Sodas Aux Fruits, Sodas Aux Fruits Exotiques",https://world.openfoodfacts.org/product/5449000318428/hawai-tropical,5449000318428,False,4.583333333333333,33.5,Mauvais
Sucre complet de canne,Ethiquable,"Auchan,Boutique-Ethiquable.Com,Magasins U,Leclerc,Carrefour.Fr",E,,384.0,0.0,0.0,96.0,0.1,0.0,0.0,"Fair Trade, Bio, Eu Bio, Non-Eu Agriculture, Pe-Bio-118, Pe-Bio-140, Small Producers' Symbol, Ab Agriculture Biologique, Fr:Triman",Pérou,"Édulcorants,Sucres,Sucres Roux,Sucres De Canne,Sucres Complets",https://world.openfoodfacts.org/product/3760091720207/sucre-complet-de-canne-ethiquable,3760091720207,True,4.0,480.0,Mauvais
PET 1L OCEAN SPRAY CLASS,Ocean Spray,,E,,39.0,0.0,0.0,9.3,0.0,0.0,0.0,"Végétarien, Végétalien, Triman",,"Aliments Et Boissons À Base De Végétaux, Boissons, Surgelés, Boissons À Base De Végétaux, Boissons Aux Fruits, Boissons À La Canneberge, Boissons Avec Sucre Ajouté",https://world.openfoodfacts.org/product/1200101017825/pet-1l-ocean-spray-class,1200101017825,False,4.193548387096774,48.3,Mauvais
Nectar Orange,Al Boustane,Carrefour,E,,46.0,0.0,0.0,11.0,0.0,0.0,0.0,"Tidy Man, En:No-Preservatives",,"Aliments Et Boissons À Base De Végétaux, Boissons, Boissons À Base De Végétaux, Boissons Aux Fruits, Jus Et Nectars, Nectars De Fruits, Nectars D'Orange",https://world.openfoodfacts.org/product/6111179003847/nectar-orange-al-boustane,6111179003847,False,4.181818181818182,57.0,Mauvais
marmite,Marmite,"Carrefour,Leclerc,Delhaize,Edeka,Dealz",E,,250.0,0.1,0.0,1.2,10.8,3.5,34.0,"Vegetarien, Vegetalien, Green Dot, Vegetarien Society, With Extra Folic Acid, En:Vegetarien-Society-Approved",,"Spreads, Salted Spreads, Yeast Extract Spreads",https://world.openfoodfacts.org/product/50184385/marmite,50184385,False,7.082152974504249,213.7,Mauvais
Orangina,Orangina,"Franprix,Magasins U,Delhaize,Auchan,E.Leclerc,Carrefour.Fr,Carrefour,Carrefour City,Carrefour Market",E,,41.0,0.1,0.0,9.6,0.01,0.0,0.1,Triman,France,"Aliments Et Boissons À Base De Végétaux, Boissons, Boissons À Base De Végétaux, Boissons Gazeuses, Boissons Aux Fruits, Sodas, Sodas Aux Fruits, Sodas À L'Orange, Orangina",https://world.openfoodfacts.org/product/3249760000654/orangina,3249760000654,False,4.183673469387756,50.5,Mauvais
LIDL VITASIA Sweet Chilli sauce - VITASIA - 700ml 1.49€ 1l 2.13€,"Vitasia, Lidl Vitasia",Lidl,E,,160.0,0.1,0.1,34.8,3.13,0.8,0.4,"Vegetarien, Vegetalien, European Vegetarien Union, European Vegetarien Union Vegetalien, Nutriscore, Rainforest Alliance, En:Green-Dot",,"En:Condiments,En:Sauces,En:Hot Sauces,En:Groceries,Sauces",https://world.openfoodfacts.org/product/20170196/sweet-chilli-lidl-vitasia,20170196,False,4.53257790368272,193.70000000000002,Mauvais
Mighty Yeast Extract with added vitamins,Grandessa,Aldi,E,,240.0,0.1,0.1,0.2,8.1,3.0,39.4,"Vegetarien,Vegetalien",,"Spreads,Salted Spreads,Yeast Extract Spreads",https://world.openfoodfacts.org/product/4088600269634/mighty-yeast-extract-with-added-vitamins-grandessa,4088600269634,False,6.045340050377833,197.89999999999998,Mauvais
Squeezy Honey,Tesco,Tesco,E,,331.0,0.2,0.1,82.4,0.01,0.01,0.0,,Non European Union,"Petits-Dejeuners,Spreads,Sweet Spreads,Bee Products,Farming Products,Sweeteners,Honeys",https://world.openfoodfacts.org/product/5052909732600/squeezy-honey-tesco,5052909732600,False,4.00726392251816,413.49,Mauvais
Canadian Maple Syrup,Specially Selected,Aldi,E,,359.0,0.3,0.1,79.8,0.03,0.0,0.1,,Canada,"Syrups,Simple Syrups,Maple Syrups",https://world.openfoodfacts.org/product/4088600225425/canadian-maple-syrup-specially-selected,4088600225425,False,4.476309226932668,438.8,Mauvais
Runny Honey imp,Rowse,Asda,E,,329.0,0.5,0.2,81.0,0.03,0.5,0.5,,Eu And Non Eu,"Petits-Dejeuners, Spreads, Sweet Spreads, Bee Products, Farming Products, Sweeteners, Honeys",https://world.openfoodfacts.org/product/5011273040698/runny-honey-imp-rowse,5011273040698,False,4.012195121951219,409.2,Mauvais
Marmite Yeast Extract,Marmite,,E,,260.0,0.5,0.1,1.2,10.8,3.5,34.0,"Vegetarien, Vegetalien, European Vegetarien Union, European Vegetarien Union Vegetalien, En:Vegetarien-Society-Approved",,"Plant-Based Foods And Boissons, Plant-Based Foods, Spreads, Plant-Based Spreads, Salted Spreads, Yeast Extract Spreads",https://world.openfoodfacts.org/product/5000184201199/marmite-yeast-extract,5000184201199,False,7.282913165266105,223.8,Mauvais
Magnesium,Mivolis,,E,,174.0,0.5,0.1,0.5,14.9,0.0,0.5,,,"En:Compliments-Alimentaire, En:Nahrungsergänzungsmittel, Boissons",https://world.openfoodfacts.org/product/4058172309250/magnesium-mivolis,4058172309250,False,116.0,174.1,Mauvais
Geeta's Mango Chutney imp,Geeta’S Foods Ltd,,E,,255.0,0.5,0.1,57.0,2.0,0.8,0.8,"Vegetarien, No Gluten, Vegetalien",India,Mango Chutneys,https://world.openfoodfacts.org/product/5021185201223/geeta-s-mango-chutney-imp-geeta-s-foods-ltd,5021185201223,False,4.37392795883362,310.5,Mauvais
Viandox 160ml,Knorr,"Magasins U,Mercadona,Carrefour,Leclerc",E,,45.0,0.5,0.1,2.5,21.0,0.5,5.4,Point Vert,En:C,"Condiments,Sauces,En:Groceries",https://world.openfoodfacts.org/product/3034450001123/viandox-160ml-knorr,3034450001123,False,5.357142857142857,41.7,Mauvais
Honey,Rowse,Asda,E,,329.0,0.5,0.2,80.8,0.025,0.5,0.5,,England,Honey,https://world.openfoodfacts.org/product/5011273024650/honey-rowse,5011273024650,False,4.02200488997555,409.0,Mauvais
cassonade,"Lidl, Navarre",Lidl,E,,400.0,0.5,0.5,98.9,0.01,0.0,0.5,"Nutriscore,Nutriscore D,Triman,Sucre Non Raffiné",,"Édulcorants,Sucres,Sucres De Canne",https://world.openfoodfacts.org/product/20711115/cassonade-lidl,20711115,False,4.0040040040040035,498.9,Mauvais
Runny Honey,Highgate Fayre,,E,,359.0,0.6,0.5,79.7,0.04,0.25,0.05,,,"Petit-Déjeuners, Produits À Tartiner, Produits À Tartiner Sucrés, Produits De La Ruche, Produits D'Élevages, Édulcorants, Miels, Miels Liquides",https://world.openfoodfacts.org/product/20574093/runny-honey-highgate-fayre,20574093,False,4.46795270690728,438.9,Mauvais
Sriracha Hot Chilli Sauce,,,E,,141.0,1.0,0.1,24.0,7.4,0.0,2.0,"No Gluten, No Added Msg",,"Condiments,Sauces,Hot Sauces,Sriracha Sauces",https://world.openfoodfacts.org/product/5020580016999/sriracha-hot-chilli-sauce,5020580016999,False,5.222222222222222,163.1,Mauvais
Benco Original,Benco,"Carrefour City,Magasins U,Auchan,Carrefour,Match,Cora,Intermarché,Carrefour.Fr",E,,180.0,1.1,0.667,37.1,0.105,3.19,2.29,"Sans Gluten,Nutriscore,Nutriscore B,Triman,Vitamine B1,Phosphore,Magnésium",,"Boissons, Snacks, Petits-Dejeuners, Sweet Snacks, Cocoa And Its Products, Hot Boissons, Cocoa And Chocolate Powders, Instant Boissons, Cocoa Powders, Chocolate-Powders, Cocoa Powder For Boissons With Sugar, Sweetened Boissons, En:Instant-Chocolate-Powders",https://world.openfoodfacts.org/product/3034470003107/benco-original,3034470003107,False,4.445542109162756,212.287,Mauvais
Bovril Beef and Yeast Extract,"Morrisons,Unilever",,E,,206.0,1.1,0.5,2.2,7.5,0.6,37.0,,,"Produits À Tartiner,Bouillons,Bouillons De Bœuf",https://world.openfoodfacts.org/product/50184439/bovril-beef-and-yeast-extract-morrisons,50184439,False,5.11166253101737,171.1,Mauvais
La Paille d'Or aux framboises,"Lu, Mondelez International","Magasins U,Geantcasino,Leclerc,Carrefour.Fr,Carrefour,Franprix",E,,367.0,1.2,0.2,53.0,0.12,2.4,4.3,"Sans Conservateurs,En:Charte Lu Harmony,Fabriqué En France,Sans Colorants,Farine De Blé Français,Triman",Farine De Blé Française,"Snacks, Sweet Snacks, Biscuits And Cakes, Biscuits",https://world.openfoodfacts.org/product/7622210422163/la-paille-d-or-aux-framboises-lu,7622210422163,False,6.273504273504273,413.5,Mauvais
Super Poulain,Poulain,Magasins U,E,,77.0,1.5,1.01,11.9,0.11,4.6,3.27,"Sans Gluten,Fabriqué En France,Triman",,"Boissons,Petit-Déjeuners,Cacao Et Dérivés,Cacaos Et Chocolats En Poudre,Boissons Instantanées,En:Chocolate-Powders,Boissons Avec Sucre Ajouté",https://world.openfoodfacts.org/product/3664346306126/super-poulain,3664346306126,False,4.619076184763047,82.04,Mauvais
Jamila,Danone,,E,,72.0,1.7,1.1,9.0,0.0,0.0,1.9,,Maroc,"Boissons, Produits Laitiers, Fermented Foods, Fermented Milk Products, Desserts, Dairy Desserts, Dairy Drinks, Fermented Dairy Desserts, Fermented Drinks, Yogurts, Fermented Milk Drinks, Drinkable Yogurts, En:Fruit-Yogurts",https://world.openfoodfacts.org/product/6111032006619/jamila-danone,6111032006619,False,5.714285714285714,80.19999999999999,Mauvais
Grand Arôme 32% de Cacao,Poulain,"Magasins U,Carrefour,E.Leclerc,Carrefour.Fr",E,,72.0,1.8,1.1,9.5,0.11,0.8,3.7,"Sans Gluten,Point Vert,Fabriqué En France,Sans Huile De Palme","Non Union Européenne,Fèves De Cacao D'Origine Afrique.","Boissons Et Préparations De Boissons,Boissons,Cacao Et Dérivés,Préparations Pour Boissons,Cacaos Et Chocolats En Poudre,Boissons Instantanées,Cacaos En Poudre,Chocolats En Poudre,Boissons Avec Sucre Ajouté",https://world.openfoodfacts.org/product/3664346306003/grand-arome-32-de-cacao-poulain,3664346306003,False,4.8,78.1,Mauvais
chocolat en poudre,Poulain,"Magasins U,Carrefour.Fr,Auchan,Amazon.Ca",E,,71.0,1.9,1.2,8.1,0.11,1.2,4.0,"No Gluten, Green Dot, Made In France, Triman, En:Reduced-Sugar",Afrique,"Boissons, Cocoa And Its Products, Cocoa And Chocolate Powders, Instant Boissons, Chocolate-Powders, En:Instant-Chocolate-Powders",https://world.openfoodfacts.org/product/3664346306027/chocolat-en-poudre-poulain,3664346306027,False,5.071428571428571,75.1,Mauvais
Ovomaltine Céréal Energy,Ovomaltine,Auchan,E,,375.0,2.0,1.0,51.0,0.5,0.0,9.5,"Rainforest Alliance,Label Rouge",Suisse 🇨🇭,"Boissons Et Préparations De Boissons,Boissons,Cacao Et Dérivés,Préparations Pour Boissons,Cacaos Et Chocolats En Poudre,Boissons Instantanées,Cacaos En Poudre,Chocolats En Poudre,Boisson Cacaotée Ou Au Chocolat Instantanée Sucrée Enrichie En Vitamines Prête À Boire (Reconstituée Avec Du Lait Demi-Écrémé Standard),Poudre Maltée Cacaotée",https://world.openfoodfacts.org/product/7612100914199/ovomaltine-cereal-energy,7612100914199,False,6.0,417.5,Mauvais
Épeautre noisette bjorg,Bjorg,"Monoprix,Magasins U,Carrefour.Fr,Auchan",E,,76.0,3.0,0.3,5.4,0.09,0.5,1.0,"Bio, Végétarien, Bio Européen, Agriculture Non Ue, Végétalien, 100% Végétal, Entreprise B Certifiée, Agriculture Ue, Agriculture Ue/Non Ue, Fr-Bio-01, En:Fsc, Fsc Mix, Point Vert, It-Bio-006, It-Bio-007, En:Low-Content-Of-Saturated-Fat, Fabriqué En Italie, Sans Sucre Ajouté, Nutriscore, Nutriscore B, Ab Agriculture Biologique, Triman",Union Européenne Et Non Union Européenne,"Aliments Et Boissons À Base De Végétaux, Boissons, Aliments D'Origine Végétale, Céréales Et Pommes De Terre, Substituts De Produits Laitiers, Céréales Et Dérivés, Substituts Du Lait, Fruits À Coques Et Dérivés, Boissons À Base De Végétaux, Boissons Végétales, Boissons Sans Sucre Ajouté, Boissons Multivégétaux",https://world.openfoodfacts.org/product/3229820783338/epeautre-noisette-bjorg,3229820783338,True,8.085106382978724,80.2,Mauvais
Goody cao,Bellarom,Lidl,E,,384.0,3.3,1.7,75.8,0.1,7.5,5.4,"Agriculture Durable,Fsc,Fsc Mix,Point Vert,Nutriscore,Nutriscore B,Vérifié Rainforest Alliance,Certifié Utz,Cacao Certifié Utz,Nutri-Score B,Sans Gluten",,"Boissons Et Préparations De Boissons,Boissons,Petit-Déjeuners,Cacao Et Dérivés,Préparations Pour Boissons,Cacaos Et Chocolats En Poudre,Boissons Instantanées,Chocolats En Poudre",https://world.openfoodfacts.org/product/4056489009979/goody-cao-bellarom,4056489009979,False,4.544378698224852,448.6,Mauvais
Omar,Jaouda,,E,,96.0,3.4,2.4,8.0,0.0,1.5,2.0,,,"Boissons,Cochayuyo Seaweeds",https://world.openfoodfacts.org/product/6111242109537/omar-jaouda,6111242109537,False,7.164179104477612,102.9,Mauvais
Chicken Stock Pot 8 x,Knorr,,E,,91.0,4.0,1.7,6.6,14.95,0.8,4.1,"No Gluten, Fsc, Fsc Mix, No Artificial Colors, En:No-Msg",,"Dried Products To Be Rehydrated,Vegetable Bouillon Cubes",https://world.openfoodfacts.org/product/8712566479368/chicken-stock-pot-8-x-knorr,8712566479368,False,6.190476190476191,94.39999999999999,Mauvais
Amora Spécialité à la moutarde de Dijon aux épices et aromates Savora Bocal 385g,"Amora, Unilever","Magasins U,Carrefour.Fr",E,,124.0,4.8,0.3,5.9,4.7,1.04,3.8,"Point Vert, Triman",,"Condiments, Sauces, Moutardes, En:Groceries, Spécialité À La Moutarde",https://world.openfoodfacts.org/product/8712100731822/savora-amora,8712100731822,False,8.551724137931034,125.36000000000001,Mauvais
Hot Chocolate Powder,Cadbury,"Tesco,Sainsbury'S,Morrisons",E,,404.0,5.8,3.4,73.0,0.02,9.3,6.11,"Vegetarien,Cocoa Life,Green Dot",,"Boissons And Boissons Preparations,Boissons,Petits-Dejeuners,Cocoa And Its Products,Beverage Preparations,Cocoa And Chocolate Powders,Instant Boissons,Cocoa Powders,Cocoa Powder For Boissons With Sugar,Instant Chocolate Powders,Sweetened Boissons",https://world.openfoodfacts.org/product/5034660021582/hot-chocolate-powder-cadbury,5034660021582,False,4.757979036627017,464.98999999999995,Mauvais
Flan,Jaouda,Marjane,E,,3.0,7.0,3.0,7.0,4.0,3.0,2.0,Marjane,,Flans Gélifiés,https://world.openfoodfacts.org/product/6111242102019/flan-jaouda,6111242102019,False,0.1875,8.0,Mauvais
Moutarde,,,E,,111.0,7.9,0.4,1.3,6.7,0.0,5.2,,,"Condiments, Sauces, En:Epicerie, Fr:Moutardes, En:Groceries, Moutarde",https://world.openfoodfacts.org/product/6111250474641/moutarde,6111250474641,False,7.708333333333332,107.5,Mauvais
Figolu,Lumondelez,"Carrefour.Fr,La-Louve,Auchan,Leclerc",E,,400.0,8.12,3.75,50.0,0.000937,3.12,4.69,"Triman, En:Sans-Arômes-Ajoutés, Fr:Sans-Colorants, Fr:Sans-Conservateurs",En:Non Indiqué,"Snacks,Snacks Sucrés,Biscuits Et Gâteaux,Biscuits Sucrés & Biscuits Apéritifs,Biscuits,En:Biscuits Et Gâteaux,En:Biscuits Fourrés,En:Biscuits Sec Fourré À La Pâte De Fruits,En:Snacks Sucrés,Biscuits Sec Fourré À La Pâte De Fruits",https://world.openfoodfacts.org/product/7622201133337/figolu-lumondelez,7622201133337,False,6.368412673141219,445.94,Mauvais
Piadina midi flatbread,Piadina,,E,,298.0,8.25,3.75,5.25,3.75,3.75,8.0,Made In Italie,,Midi Flatbread,https://world.openfoodfacts.org/product/5060198645624/piadina-midi-flatbread,5060198645624,False,13.86046511627907,295.25,Mauvais
Maille Moutarde Fine de Dijon L'Originale Bocal 360g,Maille,,E,,144.0,10.0,0.7,2.0,4.9,3.8,7.6,Triman,,"Condiments, Sauces, Moutardes, Moutardes De Dijon",https://world.openfoodfacts.org/product/8720182556738/maille-moutarde-fine-de-dijon-l-originale-bocal-360g,8720182556738,False,7.346938775510203,135.29999999999998,Mauvais
